id,name,time,other names,类型
A2567,高达G之复国运动,['2014年10月2日'],['敢达G之复辟'],"['机战', '科幻']"
A2568,蓝精灵,['1981年9月12日'],['藍色小精靈'],[]
A2569,没出息的阴阳师一家,['2019年4月27日'],none,[]
A2570,机器人笔记,['2012年10月11日'],['ロボティクス;ノーツ'],"['科幻', '校园', '热血']"
A2571,麦兜响当当,none,none,"['治愈', '搞笑']"
A2572,弱酸性百万亚瑟王,['2015年11月20日'],none,"['搞笑', '萌', '百合']"
A2573,我是江小白,['2017年11月9日'],none,"['恋爱', '3D']"
A2574,音响生命体,none,['Noiseman Sound Insect'],"['科幻', '奇幻']"
A2575,三者三叶,['2016年4月10日'],none,"['百合', '日常', '校园', '萌', '搞笑', '治愈']"
A2576,便·当,['2011年10月8日'],['半价便当争夺战'],"['热血', '搞笑', '战斗', '校园', '后宫']"
A2577,星际宝贝,none,['星際寶貝'],"['搞笑', '3D', '治愈', '奇幻', '萌']"
A2578,归宅部活动记录,['2013年7月4日'],['Chronicles of the Going Home Club'],"['日常', '搞笑', '百合', '治愈', '校园']"
A2579,咕咚来了,none,none,"['欢乐', '子供向']"
A2580,田中君今天也是如此慵懒,['2016年4月7日'],['田中君总是如此慵懒小剧场'],"['日常', '校园', '搞笑', '治愈']"
A2581,侦探歌剧 少女福尔摩斯 心灵的问候,['2018年12月31日'],['侦探歌剧 少女福尔摩斯 精神上的问候'],"['搞笑', '百合', '萌', '奇幻']"
A2582,Daicon3 开幕动画,none,['Daicon III'],['科幻']
A2583,魔动王 冒险篇,none,['光能使者OVA'],"['热血', '子供向', '机战', '奇幻']"
A2584,迷你偶像 OAD,none,['Puchimas! PETIT IDOLM@STER OAD'],"['萌', '日常', '搞笑']"
A2585,精灵宝可梦 超级愿望,['2010年9月23日'],['神奇宝贝BW'],"['热血', '奇幻', '战斗']"
A2586,选择破坏者WIXOSS剧场版,none,none,"['百合', '战斗', '校园', '治愈', '悬疑']"
A2587,偶像大师 灰姑娘女孩剧场,['2017年4月4日'],['しんげき'],"['百合', '搞笑', '萌']"
A2588,恶魔城 第三季,['2020年3月5日'],none,['奇幻']
A2589,蜡笔小新 爆发！温泉火热大决战,none,['蜡笔小新剧场版 爆发！温泉火热大决战'],['搞笑']
A2590,妄想改造人改藏,none,['改造新人类'],['搞笑']
A2591,人马小姐不迷茫,['2017年7月9日'],['人马少女的烦恼'],"['百合', '日常', '校园', '治愈', '萌']"
A2592,出包王女,['2008年4月3日'],none,"['后宫', '搞笑', '校园', '恋爱', '日常']"
A2593,千年狐,none,['Yobi The Five Tailed Fox'],"['治愈', '奇幻', '子供向']"
A2594,魔弦传说,none,['捉妖敢死隊'],"['奇幻', '动作']"
A2595,在盛夏等待 特别篇,none,none,"['治愈', '恋爱', '青春', '科幻', '日常']"
A2596,幻镜诺德琳,['2017年5月3日'],['Beyond the worlds 幻镜诺德琳'],"['3D', '科幻', '战斗']"
A2597,舞-乙HiME Zwei,none,['舞-乙HiME OVA第一弹'],"['百合', '战斗', '奇幻']"
A2598,苍蓝钢铁的琶音 DC,none,['苍蓝钢铁的琶音 -ARS NOVA- DC'],"['3D', '科幻', '战斗', '后宫', '机战']"
A2599,谜样女友X,['2012年4月7日'],['迷之彼女x'],"['纯爱', '校园', '恋爱', '爱情', '青春']"
A2600,境界的轮回 第三季,['2017年4月8日'],['境界之轮回 第三季'],"['搞笑', '校园']"
A2601,我的朋友很少,['2011年10月6日'],['Boku wa Tomodachi ga Sukunai'],"['后宫', '校园', '搞笑', '恋爱', '日常', '萌']"
A2602,鲁邦三世 THE FIRST,none,none,"['3D', '奇幻', '搞笑', '冒险']"
A2603,墓场鬼太郎,['2008年1月10日'],['墓场鬼太郎2008'],['猎奇']
A2604,魔法战士李维,['2001年4月3日'],none,"['奇幻', '后宫']"
A2605,GIVEN 被赠与的未来,['2019年7月11日'],none,"['BL', '耽美', '恋爱', '治愈', '校园', '搞笑', '青春']"
A2606,妖精的尾巴 欢迎来到 Fairy Hills!!,none,none,"['热血', '搞笑']"
A2607,我爱着机器人那一方的你,['2017年10月21日'],['我通过机器人恋着你'],['恋爱']
A2608,机动警察 REBOOT,none,['机动警察Patlabor REBOOT'],['科幻']
A2609,机动战士高达00 先驱者的觉醒,none,['机动战士高达OO 觉醒的先驱者'],"['机战', '科幻']"
A2610,妖精的尾巴 记忆里的日子,none,none,"['穿越', '热血', '搞笑', '奇幻']"
A2611,月咏,['2004年10月4日'],none,"['萌', '奇幻', '后宫']"
A2612,战国BASARA,['2009年4月1日'],none,"['欢乐', '热血', '搞笑']"
A2613,小黄人,none,['The Minions'],"['搞笑', '3D', '治愈', '萌', '科幻', '热血']"
A2614,彩云国物语,['2006年4月8日'],['彩云国物语 第一季'],"['后宫', '恋爱', '奇幻', '乙女']"
A2615,蜡笔小新之黑暗珠珠大追击,none,none,['搞笑']
A2616,疯味英雄,['2015年9月16日'],['Beyond the worlds 疯味英雄'],"['3D', '搞笑', '奇幻', '战斗', '热血']"
A2617,高达创战者 GM的逆袭,['2017年8月25日'],none,"['机战', '科幻', '战斗']"
A2618,无论如何都想加入生肖,['2015年10月11日'],['Doushitemo Eto ni Hairitai'],"['萌', '搞笑', '治愈']"
A2619,阿松 赛马轶事,['2016年12月12日'],none,['搞笑']
A2620,精灵旅社,none,['尖叫旅社(台)'],"['3D', '奇幻', '搞笑']"
A2621,巴哈姆特之怒 GENESIS Short Story,['2016年12月28日'],none,"['奇幻', '战斗', '冒险']"
A2622,命运石之门 聪明睿智的认知计算,['2014年10月15日'],none,"['科幻', '搞笑']"
A2623,钢铁天使核桃,['1999年10月5日'],none,['百合']
A2624,小书痴的下克上 为了成为图书管理员而不择手段 外传,none,['『本好きの下剋上』外伝'],"['奇幻', '日常', '催泪']"
A2625,数码兽大冒险：,['2020年4月5日'],['数码兽大冒险Ψ'],['战斗']
A2626,EVA爆笑学园,['2007年3月20日'],['ぷちえう゛ぁ'],"['萌', '搞笑', '3D']"
A2627,LINE NOVEL 原创动画PV 轻小说篇,['2019年4月15日'],none,[]
A2628,不可思议的游戏,['1995年4月6日'],['不思议游戏'],"['穿越', '后宫', '奇幻', '恋爱', '乙女']"
A2629,AURA ～魔龙院光牙最后的战斗～,none,none,"['校园', '治愈', '恋爱']"
A2630,洛克人EXE Season,['2002-03-04'],['网络英雄洛克人'],[]
A2631,Fate/kaleid liner 魔法少女☆伊莉雅,['2013年7月12日'],none,"['百合', '战斗', '奇幻', '萌', '搞笑', '校园']"
A2632,魔动王 最后的魔法大战,none,['光能使者OVA'],"['热血', '青春', '机战', '奇幻', '子供向']"
A2633,强袭魔女 剧场版 501部队起飞！,none,['强袭魔女 剧场版 501部队出动！'],"['百合', '搞笑']"
A2634,捉迷藏,none,['Kakurenbo'],"['3D', '奇幻']"
A2635,泰山,none,['人猿泰山'],[]
A2636,甘城光辉游乐园,['2014年10月6日'],['甘城辉煌乐园救世主'],"['搞笑', '萌', '奇幻', '后宫', '日常']"
A2637,慎重勇者 ～这个勇者明明超强却过分慎重～,['2019年10月2日'],['这个勇者明明超强却慎重过头了吧'],"['搞笑', '穿越', '奇幻', '战斗', '冒险']"
A2638,龙珠 嗨！归来的孙悟空和同伴们！,none,none,"['热血', '战斗', '后宫', '搞笑']"
A2639,强殖装甲凯普,['2005年8月6日'],['強殖装甲ガイバー GUYVER THE BIOBOOSTED ARMOR'],['科幻']
A2640,HAL,none,none,"['治愈', '科幻', '恋爱', '爱情']"
A2641,家庭教师HITMAN REBORN！彭格列式修学旅行、来了！,none,none,"['热血', '搞笑']"
A2642,High School D×D,['2012年1月6日'],['High School DxD'],"['后宫', '战斗', '校园', '奇幻', '热血', '搞笑']"
A2643,RWBY Chibi,['2016年5月7日'],none,"['搞笑', '3D', '百合', '萌', '治愈']"
A2644,猫愿三角恋,['2009年10月1日'],['Nyan Koi!'],"['后宫', '欢乐', '搞笑', '恋爱', '校园', '奇幻']"
A2645,校园外星人,none,['异形特攻学园'],"['猎奇', '致郁', '奇幻', '百合']"
A2646,名侦探柯南 银翼的魔术师,none,['名侦探柯南 银翼的奇术师'],['悬疑']
A2647,金星战记,['1989年3月11日'],['维纳斯战记'],['科幻']
A2648,大力士,none,['Hercules (1997 film)'],"['搞笑', '战斗']"
A2649,南郭先生,none,none,"['子供向', '欢乐']"
A2650,Anne Happy♪,['2016年4月7日'],['Unhappy♪'],"['百合', '日常', '萌', '搞笑', '校园', '治愈']"
A2651,没有给我哥吃的药！2,['2018年7月2日'],['快把我哥帯走2'],"['搞笑', '校园', '青春', '治愈', '日常']"
A2652,今天开始做魔王 第二季,['2005年4月2日'],['今日からマ王! 第2シリーズ'],"['搞笑', 'BL', '奇幻', '耽美']"
A2653,剧场版 魔神Z / INFINITY,none,['魔神Z'],"['机战', '科幻']"
A2654,纳米核心 抉择篇,['2016年4月8日'],none,"['科幻', '3D', '战斗']"
A2655,棉花国之星,none,['绵之国星'],"['萌', '治愈']"
A2656,星际宝贝TV版,['2003-09-20'],['星际宝贝之神奇大冒险'],"['搞笑', '科幻']"
A2657,神魂合体豪旦那,['2003年10月1日'],['Godannar'],['机战']
A2658,十万个冷笑话 第一季,['2012年7月11日'],none,"['搞笑', '欢乐']"
A2659,头山,none,['Mount Head'],['奇幻']
A2660,邪神与厨二病少女,['2018年7月9日'],['邪神与中二病少女'],"['搞笑', '百合', '日常', '萌', '奇幻', '猎奇']"
A2661,光之美少女All Stars 大家一起歌唱♪奇迹的魔法！,none,none,"['百合', '奇幻', '治愈']"
A2662,令人战栗的格林童话,none,['オトナの童話シリーズⅠ世にも恐ろしいグリム童話'],"['猎奇', '恐怖']"
A2663,萝莉的时间 2学期,none,none,"['搞笑', '后宫', '萌', '校园']"
A2664,超人总动员,none,['超人特攻队'],"['3D', '搞笑', '战斗', '科幻', '热血']"
A2665,皇家国教骑士团,['2001年10月18日'],['厄夜怪客'],"['战斗', '奇幻', '热血']"
A2666,妖精的尾巴 最终季,['2018年10月7日'],['妖精的尾巴 第3期'],"['热血', '战斗', '搞笑', '奇幻']"
A2667,学活！ 第二季,['2013年4月3日'],['ガッ活! 第2シーズン'],"['搞笑', '校园']"
A2668,神的记事本,['2011年7月2日'],none,['萌']
A2669,战国☆天堂-极-,['2011年10月3日'],none,['BL']
A2670,潮与虎 第二季,['2016年4月1日'],none,"['热血', '战斗', '奇幻']"
A2671,学校怪谈,['2000年10月22日'],none,"['校园', '奇幻', '治愈', '搞笑']"
A2672,One Room 第二季,['2018年7月2日'],['One Room 2'],"['恋爱', '日常', '萌', '治愈']"
A2673,红 Kurenai OVA,none,none,"['治愈', '搞笑', '后宫']"
A2674,龙珠Z 激战人造人,none,['龙珠Z剧场版7 极限之战！三大超级赛亚人'],"['热血', '战斗']"
A2675,暗杀教室 第二季 课外授课篇,['2016年3月11日'],none,"['搞笑', '校园', '热血']"
A2676,城下町的蒲公英,['2015年7月2日'],['Castle Town Dandelion'],"['搞笑', '日常', '欢乐', '奇幻', '治愈', '校园']"
A2677,学园孤岛,['2015年7月9日'],none,"['百合', '致郁', '校园', '治愈', '萌', '日常']"
A2678,俺物语!!,['2015年4月8日'],none,"['恋爱', '搞笑', '校园', '治愈', '日常', '青春']"
A2679,小英雄-蟹和蛋和透明人-,none,['小小英雄－螃蟹与蛋与透明人－'],['奇幻']
A2680,向北,['2004年1月13日'],['北国恋曲'],"['治愈', '恋爱', '后宫']"
A2681,CLAMP学园侦探团,['1997年5月3日'],none,['校园']
A2682,失落的歌谣,['2018年3月31日'],['失落之歌'],['奇幻']
A2683,灵笼 中章,['2019年11月17日'],none,"['科幻', '3D', '战斗', '搞笑']"
A2684,爆旋陀螺,['2001年1月08日'],['Beyblade'],"['子供向', '热血']"
A2685,飙速宅男 OAD,none,['飙速宅男 SPECIAL RIDE'],[]
A2686,工作狂人,['2006年10月12日'],none,[]
A2687,龙珠 最强之道,none,['龙珠Z剧场版：迈向最强之道'],"['战斗', '热血', '冒险']"
A2688,侦探学园Q,['2003年4月15日'],['侦探学院Q'],[]
A2689,战姬绝唱SYMPHOGEAR AXZ,['2017年7月1日'],none,"['百合', '战斗', '热血', '科幻']"
A2690,功夫熊猫 2,none,none,"['3D', '搞笑', '战斗', '奇幻', '动作']"
A2691,怪物史莱克4,none,['史瑞克4'],"['搞笑', '3D', '奇幻']"
A2692,忍者蝙蝠侠,none,['BATMAN NINJA'],"['战斗', '科幻']"
A2693,死刑判决,['2009年7月2日'],['超能力大战'],"['热血', '百合', '搞笑', '战斗']"
A2694,自古英雄出少年,['1995'],none,[]
A2695,精灵旅社2,none,['精灵旅店2'],"['治愈', '3D', '搞笑']"
A2696,守护月天,['1998年10月17日'],none,"['后宫', '搞笑']"
A2697,薄樱鬼 第一章 京都乱舞,none,none,"['乙女', '恋爱', '致郁']"
A2698,海贼王 珍兽岛之乔巴王国,none,none,"['热血', '战斗', '冒险', '动作', '搞笑']"
A2699,幽游白书 冥界死斗篇 炎之绊,none,none,"['热血', '战斗', '奇幻']"
A2700,战姬绝唱SYMPHOGEAR GX,['2015年7月3日'],['战姬绝唱SYMPHOGEAR 3期'],"['百合', '战斗', '科幻', '热血']"
A2701,翠星之加尔刚蒂亚～遥远的巡回航路～,none,['翠星的伽鲁冈缇亚～遥远的巡回航路～'],"['科幻', '机战', '战斗', '奇幻']"
A2702,蜡笔小新之动感超人大战泳装魔王,none,none,"['搞笑', '科幻', '子供向']"
A2703,剧场版 Fate/kaleid liner 魔法少女☆伊莉雅 雪下的誓言,none,none,"['百合', '奇幻', '战斗']"
A2704,精灵宝可梦XY特别篇 最强Mega进化,['2014年4月3日'],['神奇宝贝XY特别篇 最强Mega进化'],"['热血', '战斗', '奇幻', '子供向']"
A2705,魔女的使命 OAD,none,['Witch Craft Works OAD'],"['搞笑', '奇幻', '战斗']"
A2706,魔豆传奇,['2005年1月8日'],['Panda Monium'],"['治愈', '奇幻', '搞笑']"
A2707,潜行吧！奈亚子 OVA,none,['袭来！美少女邪神 OVA'],"['搞笑', '后宫', '恋爱', '萌', '百合']"
A2708,攻壳机动队ARISE border:4 Ghost Stands Alone,none,none,['科幻']
A2709,马达加斯加2：逃往非洲,none,['狂野大自然2'],"['3D', '搞笑', '冒险']"
A2710,机动战士高达SEED C.E.73 观星者,['2006年7月14日'],['Mobile Suit Gundam SEED C.E. 73: Stargazer'],"['机战', '科幻', '热血']"
A2711,从漫画了解！Fate/Grand Order,['2018年12月31日'],['从漫画了解FGO！'],['搞笑']
A2712,冰河世纪：猛犸象的圣诞,['2011年11月24日'],['冰河世纪番外篇：圣诞节倒计时'],"['搞笑', '治愈']"
A2713,Idol Time 美妙天堂,['2017年4月4日'],['偶像时间美妙天堂'],['校园']
A2714,亚人 OAD,none,none,"['科幻', '3D', '战斗', '搞笑']"
A2715,索玛丽与森林之神,['2020年1月9日'],['索玛丽和森林之神'],"['治愈', '奇幻', '催泪']"
A2716,下级生,['1999年7月1日'],none,['后宫']
A2717,高校星歌剧 第二季,['2017年4月3日'],none,"['校园', '青春']"
A2718,妖精的尾巴 妖精学园 不良少年与大姐头,none,none,"['热血', '搞笑', '萌']"
A2719,暗与帽子与书之旅人,['2003年10月8日'],none,"['百合', '奇幻']"
A2720,数码兽驯兽师 冒险者的战斗,none,['数码暴龙03驯兽师之王 冒险者的战斗'],"['战斗', '奇幻']"
A2721,机动战士高达 第08MS小队 最后的休憩,none,none,"['科幻', '机战']"
A2722,王者天下,['2012年6月4日'],['Kingdom'],"['热血', '3D']"
A2723,拜托了老师,['2002年1月10日'],['星空的邂逅'],"['后宫', '恋爱', '校园']"
A2724,海贼王 黄金岛大冒险,none,none,"['热血', '冒险', '动作', '战斗']"
A2725,魁拔II 大战元泱界,none,['魁拔Ⅱ大战元泱界'],"['热血', '奇幻', '战斗', '动作']"
A2726,头文字D Extra Stage,['2001年3月22日'],['飞跃之蓝'],"['热血', '致郁']"
A2727,炎炎消防队 二之章,['2020年7月3日'],['炎炎消防队 第二季'],"['战斗', '热血', '奇幻']"
A2728,超次元游戏 海王星～涅普的暑假～,none,none,"['百合', '奇幻', '萌']"
A2729,BLAME! 端末遗构都市,none,none,['科幻']
A2730,再造基因 OVA,none,['DNA² OVA'],"['穿越', '奇幻', '恋爱', '后宫']"
A2731,妖精的尾巴×圣石小子,none,none,"['热血', '搞笑', '奇幻', '战斗']"
A2732,海贼王 机关城的机械巨兵,none,none,"['热血', '战斗', '冒险', '动作', '奇幻', '搞笑']"
A2733,kira☆kira 5周年纪念动画,none,['キラ☆キラ 5周年纪念动画'],[]
A2734,LOVE STAGE!! OAD,none,['恋爱舞台！！OAD'],"['BL', '耽美']"
A2735,君吻 pure rouge,['2007年10月6日'],['Kimikiss pure rouge'],"['校园', '纯爱', '恋爱', '爱情', '治愈', '后宫']"
A2736,战场的女武神3 为了谁所受的枪伤,none,['战场女武神3 枪疮为谁存在'],[]
A2737,秀逗魔导士EVOLUTION-R,['2009年1月12日'],none,"['欢乐', '搞笑', '奇幻', '热血']"
A2738,生化危机 恶化,none,['biohazard Degeneration'],"['3D', '战斗', '科幻']"
A2739,新暗行御史,none,none,['奇幻']
A2740,High☆Speed! -Free! Starting Days-,none,none,"['运动', '校园']"
A2741,境界的彼方,['2013年10月2日'],['きょうかいのかなた'],"['奇幻', '恋爱', '战斗', '校园', '萌', '搞笑', '治愈']"
A2742,暗之末裔,['2000年10月2日'],none,"['BL', '耽美']"
A2743,魔法禁书目录 第二季,['2010年10月8日'],['魔法禁书目录II'],"['后宫', '战斗', '奇幻', '科幻', '校园']"
A2744,狐妖小红娘 下沙篇,['2015年6月26日'],['狐妖小红娘 砂雪篇'],"['搞笑', '奇幻', '恋爱', '治愈', '热血', '战斗', '爱情']"
A2745,传颂之物 图斯库尔皇女的华丽日常,none,none,"['搞笑', '奇幻']"
A2746,Punch Line,['2015年4月9日'],['妙语'],"['搞笑', '奇幻', '科幻', '战斗']"
A2747,龙珠Z 一百亿能量战士们,none,['龙珠Z剧场版6 100亿能量战士'],"['热血', '战斗']"
A2748,狐妖小红娘 千颜篇,['2017年2月24日'],none,"['恋爱', '奇幻', '搞笑', '战斗', '治愈']"
A2749,生存游戏社,['2014年7月6日'],['生存游戏社！'],"['百合', '搞笑', '日常', '校园']"
A2750,血意少年,['2013年7月7日'],['BLOOD LAD'],"['搞笑', '热血', '战斗', '奇幻', '恋爱']"
A2751,初瓣,['2007年3月28日'],['女优大试炼'],"['百合', '治愈', '励志', '青春', '校园']"
A2752,冰川时代4：大陆漂移,none,['Ice Age4'],"['3D', '搞笑', '治愈', '冒险']"
A2753,贤惠幼妻仙狐小姐,['2019年4月10日'],['贤惠的仙狐小姐'],"['治愈', '日常', '奇幻', '百合', '萌']"
